File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF260LTK	bed narrowPeak	peaks	ENCSR167JFX	DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF162GBJ, ENCFF390DNP	2110615	ENCODE Processing Pipeline	59b75236ca3a5e7c5636508671c9f41e		https://www.encodeproject.org/files/ENCFF260LTK/@@download/ENCFF260LTK.bed.gz	hg19				archived	s3://encode-public/2017/12/08/42b7cff1-25bc-467d-b0ac-60677f553db4/ENCFF260LTK.bed.gz				
ENCFF454SUH	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF167VUF, ENCFF967OQF	1555814	ENCODE Processing Pipeline	57c64ca14f73055a1653a7c3282dfefc		https://www.encodeproject.org/files/ENCFF454SUH/@@download/ENCFF454SUH.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/9fd5f065-e9fc-4560-88c6-818b6d72a1f1/ENCFF454SUH.bed.gz				
ENCFF331ODX	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF453VLJ	1553878	ENCODE Processing Pipeline	37b6e71344103e22eaeab7b7e3044c0e		https://www.encodeproject.org/files/ENCFF331ODX/@@download/ENCFF331ODX.bed.gz	hg19				released	s3://encode-public/2018/05/14/4cbaae90-0fce-48e2-8d66-62ace78cee8a/ENCFF331ODX.bed.gz				
ENCFF049XKN	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF772BAM, ENCFF992CZQ	1517664	ENCODE Processing Pipeline	ad392669dd94ed9689fa389e9dd7d9eb		https://www.encodeproject.org/files/ENCFF049XKN/@@download/ENCFF049XKN.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/66289cb6-4a9d-4526-be22-d8797498282a/ENCFF049XKN.bed.gz				
ENCFF477GLZ	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF893YNQ	1510317	ENCODE Processing Pipeline	3f648c3feb0478fabb0c70ad5405e314		https://www.encodeproject.org/files/ENCFF477GLZ/@@download/ENCFF477GLZ.bed.gz	hg19				archived	s3://encode-public/2016/11/03/2c7d8e94-db91-4298-8271-5673dae2f18a/ENCFF477GLZ.bed.gz				
ENCFF356OSE	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF167VUF, ENCFF967OQF	1558834	ENCODE Processing Pipeline	724838ff6894d448fb98c05c9b482b1e		https://www.encodeproject.org/files/ENCFF356OSE/@@download/ENCFF356OSE.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/7c6e991a-57c2-4d74-a9d7-b875f80fb84a/ENCFF356OSE.bed.gz				
ENCFF747IZU	bed narrowPeak	peaks	ENCSR518JGY	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF453VLJ	1554248	ENCODE Processing Pipeline	03d6c66418124ee2256961b30f57d11c		https://www.encodeproject.org/files/ENCFF747IZU/@@download/ENCFF747IZU.bed.gz	hg19				archived	s3://encode-public/2017/09/19/49aa5182-7def-4386-bcc8-77555dad90c9/ENCFF747IZU.bed.gz				
ENCFF846OZD	bed narrowPeak	peaks	ENCSR468ZXN	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF954IMM, ENCFF967OQF	3333864	ENCODE Processing Pipeline	644d5caa660be82f51f9c3955d3c2605		https://www.encodeproject.org/files/ENCFF846OZD/@@download/ENCFF846OZD.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/f3d868b9-749a-4881-a7d8-64e5bd339ea7/ENCFF846OZD.bed.gz				
ENCFF059VUS	bed narrowPeak	peaks	ENCSR468ZXN	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF352KRQ, ENCFF390DNP	3323991	ENCODE Processing Pipeline	35bfceaa9ffc6a6d8612069d3c290148		https://www.encodeproject.org/files/ENCFF059VUS/@@download/ENCFF059VUS.bed.gz	hg19				released	s3://encode-public/2018/05/14/20603714-18e5-434e-a9c0-7c4371b5aa06/ENCFF059VUS.bed.gz				
ENCFF318ASA	bed narrowPeak	peaks	ENCSR468ZXN	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF954IMM, ENCFF967OQF	3337208	ENCODE Processing Pipeline	97838ceff62664a24ccf6334e189ae81		https://www.encodeproject.org/files/ENCFF318ASA/@@download/ENCFF318ASA.bed.gz	GRCh38				archived	s3://encode-public/2017/11/25/92139a82-3e19-4382-8346-7976a48f4103/ENCFF318ASA.bed.gz				
ENCFF212WWF	bed narrowPeak	peaks	ENCSR468ZXN	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF352KRQ, ENCFF390DNP	3323713	ENCODE Processing Pipeline	92d52e38060e1d0dc7f3702aaaebba9d		https://www.encodeproject.org/files/ENCFF212WWF/@@download/ENCFF212WWF.bed.gz	hg19				archived	s3://encode-public/2017/12/01/c9dcb219-4f3b-409f-aa14-b19477d15685/ENCFF212WWF.bed.gz				
ENCFF443WZT	bed narrowPeak	peaks	ENCSR434OBM	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF280NPO, ENCFF967OQF	2731938	ENCODE Processing Pipeline	2fbfeccd6b549ffb4ea469e75c448f69		https://www.encodeproject.org/files/ENCFF443WZT/@@download/ENCFF443WZT.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/d830de95-c3cd-44a9-aeef-1690020c6664/ENCFF443WZT.bed.gz				
ENCFF838FGZ	bed narrowPeak	peaks	ENCSR434OBM	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF225SNR, ENCFF390DNP	2721150	ENCODE Processing Pipeline	c59ca39d8961bdd396634b3ecd1a76c3		https://www.encodeproject.org/files/ENCFF838FGZ/@@download/ENCFF838FGZ.bed.gz	hg19				released	s3://encode-public/2018/05/14/c9ed3662-10d5-46bd-a818-ccdf32a6fafb/ENCFF838FGZ.bed.gz				
ENCFF525QGN	bed narrowPeak	peaks	ENCSR434OBM	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF280NPO, ENCFF967OQF	2735864	ENCODE Processing Pipeline	d162d0a5dc026209f2aec5ef895436f4		https://www.encodeproject.org/files/ENCFF525QGN/@@download/ENCFF525QGN.bed.gz	GRCh38				archived	s3://encode-public/2017/10/02/9bf67be4-1ca3-4e14-bb29-750ce3a4d76a/ENCFF525QGN.bed.gz				
ENCFF470FFR	bed narrowPeak	peaks	ENCSR434OBM	DNase-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF225SNR, ENCFF390DNP	2721077	ENCODE Processing Pipeline	0278570c61e36d84acaacb2dc9881521		https://www.encodeproject.org/files/ENCFF470FFR/@@download/ENCFF470FFR.bed.gz	hg19				archived	s3://encode-public/2017/10/03/9e30ac4e-79f1-45d9-804a-4bb88d8c9772/ENCFF470FFR.bed.gz				
ENCFF579CGP	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF495LZU, ENCFF967OQF	2883415	ENCODE Processing Pipeline	070b05cecebf03c71bd7b41431db05e8		https://www.encodeproject.org/files/ENCFF579CGP/@@download/ENCFF579CGP.bed.gz	GRCh38				archived	s3://encode-public/2018/05/04/ea6aecb3-ce88-4f75-94bf-681537621881/ENCFF579CGP.bed.gz				
ENCFF304OAZ	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF452MBM	2878706	ENCODE Processing Pipeline	f737bfd7a463f4d0f74003f29d2428a0		https://www.encodeproject.org/files/ENCFF304OAZ/@@download/ENCFF304OAZ.bed.gz	hg19				archived	s3://encode-public/2018/05/14/bbee63e5-27c3-4328-b4ae-0cd4a29f192f/ENCFF304OAZ.bed.gz				
ENCFF209MOG	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF861KRK, ENCFF992CZQ	1432170	ENCODE Processing Pipeline	221676d73ca8202a391fdf5158149c30		https://www.encodeproject.org/files/ENCFF209MOG/@@download/ENCFF209MOG.bed.gz	GRCh38				archived	s3://encode-public/2016/11/04/5a5750c1-82ed-4fe0-b66c-e0a31a64b157/ENCFF209MOG.bed.gz				
ENCFF040ZVN	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF759MKJ	1427473	ENCODE Processing Pipeline	771849615a407d53d3d68a3ce3eacb57		https://www.encodeproject.org/files/ENCFF040ZVN/@@download/ENCFF040ZVN.bed.gz	hg19				archived	s3://encode-public/2016/11/04/01f412b4-625e-420f-b42b-f3fc9b916109/ENCFF040ZVN.bed.gz				
ENCFF691XOS	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF256HUH, ENCFF967OQF	1481629	ENCODE Processing Pipeline	8fc5b99d86e42b40633034457e196e36		https://www.encodeproject.org/files/ENCFF691XOS/@@download/ENCFF691XOS.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/50638322-d30e-4ad5-a860-87b549a56e8f/ENCFF691XOS.bed.gz				
ENCFF358YMC	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF473ABF	1476270	ENCODE Processing Pipeline	35af5d584c4bb7942407ab965e71da61		https://www.encodeproject.org/files/ENCFF358YMC/@@download/ENCFF358YMC.bed.gz	hg19				archived	s3://encode-public/2018/05/14/ca38f034-1ea1-4015-a0b9-9c21e114e6f0/ENCFF358YMC.bed.gz				
ENCFF599BMS	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF256HUH, ENCFF967OQF	1479121	ENCODE Processing Pipeline	53322f58aae7cf7d75cebf4a1721fa3f		https://www.encodeproject.org/files/ENCFF599BMS/@@download/ENCFF599BMS.bed.gz	GRCh38				archived	s3://encode-public/2018/05/06/36f00020-3b14-44a8-bb7a-f5571d509e9f/ENCFF599BMS.bed.gz				
ENCFF446VBC	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF473ABF	1477320	ENCODE Processing Pipeline	9feec4ece093d75ec296c93beab758cb		https://www.encodeproject.org/files/ENCFF446VBC/@@download/ENCFF446VBC.bed.gz	hg19				archived	s3://encode-public/2017/09/19/b8adc7a1-12e8-4a5d-9220-266f0ab829be/ENCFF446VBC.bed.gz				
ENCFF668VKT	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF677MWA, ENCFF967OQF	3084346	ENCODE Processing Pipeline	ee80ea0b37f9f807530ec9c3beef2c9d		https://www.encodeproject.org/files/ENCFF668VKT/@@download/ENCFF668VKT.bed.gz	GRCh38				released	s3://encode-public/2018/05/22/74fc771b-ba23-4ada-b494-6d8d2307dcf1/ENCFF668VKT.bed.gz				
ENCFF191HPU	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF477RUX	3077197	ENCODE Processing Pipeline	09841f55b0a0183c46fdc0bb8ff4298f		https://www.encodeproject.org/files/ENCFF191HPU/@@download/ENCFF191HPU.bed.gz	hg19				released	s3://encode-public/2018/11/16/97bfc8ac-e8be-462a-beab-c64161113550/ENCFF191HPU.bed.gz				
ENCFF684HBU	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF495LZU, ENCFF967OQF	2886303	ENCODE Processing Pipeline	0db7292938d6d05dc9071233c22edd52		https://www.encodeproject.org/files/ENCFF684HBU/@@download/ENCFF684HBU.bed.gz	GRCh38				archived	s3://encode-public/2017/10/03/7a1b619c-a392-4056-a6d7-3c3eb8145118/ENCFF684HBU.bed.gz				
ENCFF415XZW	bed narrowPeak	peaks	ENCSR217RVH	DNase-seq	NTR:0000523	fibroblast of skin of right quadriceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF452MBM	2878078	ENCODE Processing Pipeline	f9a187a33ac81a2219e08d59b49ff27d		https://www.encodeproject.org/files/ENCFF415XZW/@@download/ENCFF415XZW.bed.gz	hg19				archived	s3://encode-public/2017/10/06/f19e728c-47da-4250-bb2d-dac606be339a/ENCFF415XZW.bed.gz				
ENCFF001UWE	bed narrowPeak	peaks	ENCSR000EKF	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE												2228402	Gregory Crawford, Duke	1ee43ebd7320c516d6a0108b28047f85		https://www.encodeproject.org/files/ENCFF001UWE/@@download/ENCFF001UWE.bed.gz	hg19				archived	s3://encode-public/2011/01/11/eda6de4a-6c46-42c2-b4ce-1af17dcb404b/ENCFF001UWE.narrowPeak.gz				
ENCFF437GCZ	bed narrowPeak	peaks	ENCSR000EKF	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF282DOM, ENCFF967OQF	708778	ENCODE Processing Pipeline	7b8da196861147e89623dfa44da5e0cf		https://www.encodeproject.org/files/ENCFF437GCZ/@@download/ENCFF437GCZ.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/1d3407ce-3554-4dbb-be09-2bbaf7b5e258/ENCFF437GCZ.bed.gz				
ENCFF382IRS	bed narrowPeak	peaks	ENCSR000EKF	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF390DNP, ENCFF453NMY	713949	ENCODE Processing Pipeline	49825cb0dc91f12012ec0fd07c9834f5		https://www.encodeproject.org/files/ENCFF382IRS/@@download/ENCFF382IRS.bed.gz	hg19				released	s3://encode-public/2018/05/14/0033b786-951e-435a-bb44-fda60a67dc1e/ENCFF382IRS.bed.gz				
ENCFF018HAH	bed narrowPeak	peaks	ENCSR000EKF	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF282DOM, ENCFF967OQF	709382	ENCODE Processing Pipeline	f452c294f76195fc033a54e540c1833b		https://www.encodeproject.org/files/ENCFF018HAH/@@download/ENCFF018HAH.bed.gz	GRCh38				archived	s3://encode-public/2017/10/04/286b347e-3700-48e5-8bf3-60a7d0e3cbc4/ENCFF018HAH.bed.gz				
ENCFF437RUN	bed narrowPeak	peaks	ENCSR000EKF	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF390DNP, ENCFF453NMY	713910	ENCODE Processing Pipeline	0ae0dd819be69c90c9e5d1d9628c3750		https://www.encodeproject.org/files/ENCFF437RUN/@@download/ENCFF437RUN.bed.gz	hg19				archived	s3://encode-public/2017/10/05/c89b7b06-b52f-4829-8597-a0a2bb9b998a/ENCFF437RUN.bed.gz				
ENCFF438EZP	bed narrowPeak	peaks	ENCSR695AUY	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF950QGD, ENCFF967OQF	566298	ENCODE Processing Pipeline	c35476728ec12a07f03772138953f4c4		https://www.encodeproject.org/files/ENCFF438EZP/@@download/ENCFF438EZP.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/5d1e0ab5-fcda-4577-8a2a-36e5cbd9350a/ENCFF438EZP.bed.gz				
ENCFF063IUG	bed narrowPeak	peaks	ENCSR695AUY	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF175LYA, ENCFF390DNP	565090	ENCODE Processing Pipeline	77f2838e5ec315dae4da5bbd3e2b54d6		https://www.encodeproject.org/files/ENCFF063IUG/@@download/ENCFF063IUG.bed.gz	hg19				released	s3://encode-public/2018/05/14/bb1f07e3-e64d-4572-8252-9447907b1cd5/ENCFF063IUG.bed.gz				
ENCFF228QBR	bed narrowPeak	peaks	ENCSR695AUY	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF066AVB, ENCFF992CZQ	567227	ENCODE Processing Pipeline	d75f20d32c6c5391e7d44cd2dbd76918		https://www.encodeproject.org/files/ENCFF228QBR/@@download/ENCFF228QBR.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/09042cb3-4387-4797-a97c-e9e0eb542331/ENCFF228QBR.bed.gz				
ENCFF564MST	bed narrowPeak	peaks	ENCSR695AUY	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF651DEE	562481	ENCODE Processing Pipeline	79ed3c65e5386caff9cc87286eec1afa		https://www.encodeproject.org/files/ENCFF564MST/@@download/ENCFF564MST.bed.gz	hg19				archived	s3://encode-public/2016/11/03/86698fee-0c6c-4d63-bbf0-085c82244e2d/ENCFF564MST.bed.gz				
ENCFF915XQC	bed narrowPeak	peaks	ENCSR695AUY	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF950QGD, ENCFF967OQF	567910	ENCODE Processing Pipeline	e42fa7c9f231ebf87887f73cdf9ed5a9		https://www.encodeproject.org/files/ENCFF915XQC/@@download/ENCFF915XQC.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/ba6371ea-7fd4-4166-b937-e7854fdbfa28/ENCFF915XQC.bed.gz				
ENCFF708WKP	bed narrowPeak	peaks	ENCSR695AUY	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF175LYA, ENCFF390DNP	565075	ENCODE Processing Pipeline	5eb79de7dc9ee5bccff75d21a4ce6095		https://www.encodeproject.org/files/ENCFF708WKP/@@download/ENCFF708WKP.bed.gz	hg19				archived	s3://encode-public/2017/09/19/6378c5d2-dc5a-42d3-af27-a7b3a42bb0a9/ENCFF708WKP.bed.gz				
ENCFF676RFS	bed narrowPeak	peaks	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF342RFE, ENCFF967OQF	3338450	ENCODE Processing Pipeline	1d7813e2a09fe884ce29ff2b3c71815f		https://www.encodeproject.org/files/ENCFF676RFS/@@download/ENCFF676RFS.bed.gz	GRCh38				archived	s3://encode-public/2018/05/06/ce293f38-2521-43d4-a005-fa5c0dd23305/ENCFF676RFS.bed.gz				
ENCFF192AJH	bed narrowPeak	peaks	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF741SJR	3332441	ENCODE Processing Pipeline	f946a448e5bbdcd6187847cb4723b3f8		https://www.encodeproject.org/files/ENCFF192AJH/@@download/ENCFF192AJH.bed.gz	hg19				archived	s3://encode-public/2018/05/14/ed2ff694-812d-4876-85da-bd04e6e6b0a3/ENCFF192AJH.bed.gz				
ENCFF667CVN	bed narrowPeak	peaks	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF934LQK	1281489	ENCODE Processing Pipeline	45fc2d94a3127f0eed6d07832badff06		https://www.encodeproject.org/files/ENCFF667CVN/@@download/ENCFF667CVN.bed.gz	hg19				archived	s3://encode-public/2016/11/04/84be4e70-79fc-4314-a890-4553a9955dce/ENCFF667CVN.bed.gz				
ENCFF597GVZ	bed narrowPeak	peaks	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF099VGK, ENCFF967OQF	1331774	ENCODE Processing Pipeline	d5014c4bccb86b7bbc4618ecf5c65d5e		https://www.encodeproject.org/files/ENCFF597GVZ/@@download/ENCFF597GVZ.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/5c06685f-fc0a-4c08-80ee-e09df040ad32/ENCFF597GVZ.bed.gz				
ENCFF722RMF	bed narrowPeak	peaks	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF662TYF	1329042	ENCODE Processing Pipeline	45ed2ec73b676d6429410d37033951cb		https://www.encodeproject.org/files/ENCFF722RMF/@@download/ENCFF722RMF.bed.gz	hg19				archived	s3://encode-public/2017/09/19/3333761b-8c49-4213-b133-15fce3b09802/ENCFF722RMF.bed.gz				
ENCFF474JWV	bed narrowPeak	peaks	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF099VGK, ENCFF967OQF	1330210	ENCODE Processing Pipeline	22cbbea48132f8947c1163fc220d654f		https://www.encodeproject.org/files/ENCFF474JWV/@@download/ENCFF474JWV.bed.gz	GRCh38				archived	s3://encode-public/2018/05/06/3225bd4e-bc01-4efd-bc12-a844aa016dca/ENCFF474JWV.bed.gz				
ENCFF625OKQ	bed narrowPeak	peaks	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF662TYF	1328538	ENCODE Processing Pipeline	adf24d579b6e92ad5aed30991c0c77ee		https://www.encodeproject.org/files/ENCFF625OKQ/@@download/ENCFF625OKQ.bed.gz	hg19				archived	s3://encode-public/2018/05/14/a404b734-22b7-48d6-af93-03968441651a/ENCFF625OKQ.bed.gz				
ENCFF518QQC	bed narrowPeak	peaks	ENCSR383BLX	DNase-seq	NTR:0000525	fibroblast of skin of right biceps	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF945ZEV, ENCFF992CZQ	1287252	ENCODE Processing Pipeline	29a6f1d6d672ead4fa521776f56e1bee		https://www.encodeproject.org/files/ENCFF518QQC/@@download/ENCFF518QQC.bed.gz	GRCh38				archived	s3://encode-public/2016/11/04/d65bb73e-b582-4a88-98aa-030cd3ba7635/ENCFF518QQC.bed.gz				
