File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF413BQN	bigWig	read-depth normalized signal	ENCSR000EON	DNase-seq	CL:0002586	retinal pigment epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF671BQX	552450601	ENCODE Processing Pipeline	a382f64bac8c7abae53d4fbb3561235b		https://www.encodeproject.org/files/ENCFF413BQN/@@download/ENCFF413BQN.bigWig	hg19				released	s3://encode-public/2017/09/05/6635c4de-ec63-4210-9b61-be30538dc8b7/ENCFF413BQN.bigWig	low read depth			
ENCFF001DIE	bigWig	raw signal	ENCSR000EOC	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DIF	158958083	John Stamatoyannopoulos, UW	89aa91575549881415788039a0c09464		https://www.encodeproject.org/files/ENCFF001DIE/@@download/ENCFF001DIE.bigWig	hg19				archived	s3://encode-public/2011/01/11/5562c086-3dfc-437a-9c95-c442fdf5ca6f/ENCFF001DIE.bigWig	low read depth			
ENCFF001DIH	bigWig	raw signal	ENCSR000EOC	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DIG	216824180	John Stamatoyannopoulos, UW	11617b442d77acd2ca2b9c9acd289d48		https://www.encodeproject.org/files/ENCFF001DIH/@@download/ENCFF001DIH.bigWig	hg19				archived	s3://encode-public/2011/01/11/9f90b889-bea2-467e-a1b9-a2576ac55e0b/ENCFF001DIH.bigWig	low read depth			
ENCFF468FOP	bigWig	read-depth normalized signal	ENCSR000EOC	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF667MNJ	555957985	ENCODE Processing Pipeline	fbd5ba28da05d0f3a3b2e12758cc1cd7		https://www.encodeproject.org/files/ENCFF468FOP/@@download/ENCFF468FOP.bigWig	GRCh38				released	s3://encode-public/2017/08/24/03957af7-5180-450e-927b-d74b2aca2fda/ENCFF468FOP.bigWig	low read depth			
ENCFF210OAI	bigWig	read-depth normalized signal	ENCSR000EOC	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF592MMI	599083523	ENCODE Processing Pipeline	c5cc36f46938adc1683ecb541c03dad9		https://www.encodeproject.org/files/ENCFF210OAI/@@download/ENCFF210OAI.bigWig	GRCh38				released	s3://encode-public/2017/08/24/9849b3d8-22b7-458b-980b-b35fc3fdd2c3/ENCFF210OAI.bigWig	low read depth			
ENCFF237KOS	bigWig	read-depth normalized signal	ENCSR000EOC	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF037YBO	553088864	ENCODE Processing Pipeline	63e27b636cdcd8bf1521745911d0169e		https://www.encodeproject.org/files/ENCFF237KOS/@@download/ENCFF237KOS.bigWig	hg19				released	s3://encode-public/2017/09/05/96673b05-9a54-4aa4-9e41-93a3356c07c7/ENCFF237KOS.bigWig	low read depth			
ENCFF241CYT	bigWig	read-depth normalized signal	ENCSR000EOC	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF696RBI	590304804	ENCODE Processing Pipeline	b059ea57ed101edc709cfcec45763a1a		https://www.encodeproject.org/files/ENCFF241CYT/@@download/ENCFF241CYT.bigWig	hg19				released	s3://encode-public/2017/09/05/272da013-35ee-4c75-ba75-110fb96e78f6/ENCFF241CYT.bigWig	low read depth			
ENCFF985WGD	bigWig	read-depth normalized signal	ENCSR704HNG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF521LXH	806360493	ENCODE Processing Pipeline	0e9b515005dc54a4d439f8fe19800b07		https://www.encodeproject.org/files/ENCFF985WGD/@@download/ENCFF985WGD.bigWig	GRCh38				released	s3://encode-public/2017/11/30/5c3becb1-455d-4ed0-a2c6-23527de9f3ae/ENCFF985WGD.bigWig	mixed read lengths	sequencing runs labeled as technical replicates		
ENCFF448RXA	bigWig	read-depth normalized signal	ENCSR704HNG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF688JIJ	799017241	ENCODE Processing Pipeline	c54813c8d4e2ed4ae8b8725a14c4cc50		https://www.encodeproject.org/files/ENCFF448RXA/@@download/ENCFF448RXA.bigWig	hg19				released	s3://encode-public/2017/12/08/8fd9ffd1-df44-42c0-a578-73bb94cc1cf7/ENCFF448RXA.bigWig	mixed read lengths	sequencing runs labeled as technical replicates		
ENCFF906SBG	bigWig	signal of unique reads	ENCSR746ZPP	DNase-seq	EFO:0007600	L1-S8R	cell line	Homo sapiens											DNA					False	2016-07-20	ENCODE				2							ENCFF205RSB	422260112	John Stamatoyannopoulos, UW	18b76faa854aee309d501836b04fe207		https://www.encodeproject.org/files/ENCFF906SBG/@@download/ENCFF906SBG.bigWig	hg19				archived	s3://encode-public/2016/04/28/aef02f70-6330-4ff9-b43b-ec52174a5b33/ENCFF906SBG.bigWig	low spot score			
ENCFF676XMK	bigWig	signal of unique reads	ENCSR746ZPP	DNase-seq	EFO:0007600	L1-S8R	cell line	Homo sapiens											DNA					False	2016-07-20	ENCODE				1							ENCFF208WHW	429251075	John Stamatoyannopoulos, UW	72f10a15ee16ec2d536baf4082e3d85a		https://www.encodeproject.org/files/ENCFF676XMK/@@download/ENCFF676XMK.bigWig	hg19				archived	s3://encode-public/2016/04/28/242f806c-c4e7-4306-b958-65a20e242868/ENCFF676XMK.bigWig	low spot score			
ENCFF885IHY	bigWig	read-depth normalized signal	ENCSR746ZPP	DNase-seq	EFO:0007600	L1-S8R	cell line	Homo sapiens											DNA					False	2016-07-20	ENCODE				2							ENCFF242NOS	803845522	ENCODE Processing Pipeline	12c5c12397f99055cbfc97fdc3fcb371		https://www.encodeproject.org/files/ENCFF885IHY/@@download/ENCFF885IHY.bigWig	GRCh38				released	s3://encode-public/2017/08/24/8467bba7-86eb-445d-b9a5-e2c4e73963ac/ENCFF885IHY.bigWig	low spot score			
ENCFF572BDN	bigWig	read-depth normalized signal	ENCSR746ZPP	DNase-seq	EFO:0007600	L1-S8R	cell line	Homo sapiens											DNA					False	2016-07-20	ENCODE				1							ENCFF968HSC	812437899	ENCODE Processing Pipeline	3876e30cdee53bc8a51fc0282f53257d		https://www.encodeproject.org/files/ENCFF572BDN/@@download/ENCFF572BDN.bigWig	GRCh38				released	s3://encode-public/2017/08/24/b09da0fd-4ed5-4b44-8076-4300c7b8ce74/ENCFF572BDN.bigWig	low spot score			
ENCFF041XGF	bigWig	read-depth normalized signal	ENCSR746ZPP	DNase-seq	EFO:0007600	L1-S8R	cell line	Homo sapiens											DNA					False	2016-07-20	ENCODE				1							ENCFF738KBP	809456378	ENCODE Processing Pipeline	5d76ae76239d44517e083667854467e8		https://www.encodeproject.org/files/ENCFF041XGF/@@download/ENCFF041XGF.bigWig	hg19				released	s3://encode-public/2017/09/10/e75fc511-4a8a-47cb-98d1-f59053eda7df/ENCFF041XGF.bigWig	low spot score			
ENCFF356UPD	bigWig	read-depth normalized signal	ENCSR746ZPP	DNase-seq	EFO:0007600	L1-S8R	cell line	Homo sapiens											DNA					False	2016-07-20	ENCODE				2							ENCFF421RSY	795380489	ENCODE Processing Pipeline	458bc2031a7d7c4d1963e3725ded2297		https://www.encodeproject.org/files/ENCFF356UPD/@@download/ENCFF356UPD.bigWig	hg19				released	s3://encode-public/2017/09/10/9d1b5a11-521b-466b-afcf-65ce0bce5cad/ENCFF356UPD.bigWig	low spot score			
ENCFF000TAN	bigWig	base overlap signal	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE												1096898716	Gregory Crawford, Duke	674984f506a6399c4d8c2c5452d90619		https://www.encodeproject.org/files/ENCFF000TAN/@@download/ENCFF000TAN.bigWig	hg19				archived	s3://encode-public/2011/01/11/0bd08920-d8e1-4f49-bb2d-dc376b068e32/ENCFF000TAN.bigWig	low spot score	missing derived_from	insufficient read length	
ENCFF000TAQ	bigWig	signal	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE												4105938492	Gregory Crawford, Duke	e413056adefcaeb8fea188ccbd3b74b9		https://www.encodeproject.org/files/ENCFF000TAQ/@@download/ENCFF000TAQ.bigWig	hg19				archived	s3://encode-public/2011/01/11/e93d3545-08b7-4099-864d-1664ec5b7777/ENCFF000TAQ.bigWig	low spot score	missing derived_from	insufficient read length	
ENCFF863UGY	bigWig	read-depth normalized signal	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF208OOF	686766086	ENCODE Processing Pipeline	ff01ee5b33e2da49f1870f22b33d3a4e		https://www.encodeproject.org/files/ENCFF863UGY/@@download/ENCFF863UGY.bigWig	GRCh38				released	s3://encode-public/2017/10/05/93dfb12a-2d09-4377-bf3b-432a06bfe3c6/ENCFF863UGY.bigWig	low spot score		insufficient read length	
ENCFF269AKZ	bigWig	read-depth normalized signal	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-19	ENCODE				1							ENCFF874GEN	687010917	ENCODE Processing Pipeline	6bf18064fd9cf71d9233e8d2296125b8		https://www.encodeproject.org/files/ENCFF269AKZ/@@download/ENCFF269AKZ.bigWig	hg19				released	s3://encode-public/2017/10/05/71358187-47dc-45e5-8410-51b2361e59fa/ENCFF269AKZ.bigWig	low spot score		insufficient read length	
ENCFF779SYM	bigWig	read-depth normalized signal	ENCSR861NUH	DNase-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF481LFO	579423979	ENCODE Processing Pipeline	45c1d79072a0a3581a6429cac8d61159		https://www.encodeproject.org/files/ENCFF779SYM/@@download/ENCFF779SYM.bigWig	GRCh38				released	s3://encode-public/2017/09/18/6f038f8a-fbc1-4a4e-90e8-9152c46ffe4f/ENCFF779SYM.bigWig	low read depth			
ENCFF527YNK	bigWig	read-depth normalized signal	ENCSR861NUH	DNase-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF467OYK	580022876	ENCODE Processing Pipeline	fe78b82f4fb455e6b1b54430c7783db3		https://www.encodeproject.org/files/ENCFF527YNK/@@download/ENCFF527YNK.bigWig	hg19				released	s3://encode-public/2017/09/19/c4e3a775-888e-4b85-83ce-da6dee18ffe4/ENCFF527YNK.bigWig	low read depth			
ENCFF936MHE	bigWig	read-depth normalized signal	ENCSR342NCX	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF874QVX	789978209	ENCODE Processing Pipeline	3e0a8a763dfae25efe8be1fef1a6f555		https://www.encodeproject.org/files/ENCFF936MHE/@@download/ENCFF936MHE.bigWig	GRCh38				released	s3://encode-public/2017/09/18/41a00384-fdf0-4ae7-97e7-9ada89abeff2/ENCFF936MHE.bigWig	low spot score			
ENCFF475HHM	bigWig	read-depth normalized signal	ENCSR342NCX	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF719KCS	786382439	ENCODE Processing Pipeline	1e2d5ceda754767679dee58540946fea		https://www.encodeproject.org/files/ENCFF475HHM/@@download/ENCFF475HHM.bigWig	hg19				released	s3://encode-public/2017/09/20/b1768153-9210-46eb-85cf-2cf22a01eb5a/ENCFF475HHM.bigWig	low spot score			
ENCFF135BIN	bigWig	read-depth normalized signal	ENCSR536NGW	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF450FXC	563051761	ENCODE Processing Pipeline	a3e63aeeebca771c7dca93788922d733		https://www.encodeproject.org/files/ENCFF135BIN/@@download/ENCFF135BIN.bigWig	GRCh38				released	s3://encode-public/2017/09/18/a5f82972-5419-44aa-b8df-f6b8264a367a/ENCFF135BIN.bigWig	low read depth			
ENCFF269XUG	bigWig	read-depth normalized signal	ENCSR536NGW	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF934CDN	565163331	ENCODE Processing Pipeline	00152ff78c5ee22e41de857d9644e993		https://www.encodeproject.org/files/ENCFF269XUG/@@download/ENCFF269XUG.bigWig	hg19				released	s3://encode-public/2017/09/19/b752b89f-190a-4169-ba1d-a88e92142724/ENCFF269XUG.bigWig	low read depth			
ENCFF782WKY	bigWig	read-depth normalized signal	ENCSR311LLZ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF234FKG	576837590	ENCODE Processing Pipeline	4240da16ffa2d3fc33a745ed2c35b963		https://www.encodeproject.org/files/ENCFF782WKY/@@download/ENCFF782WKY.bigWig	GRCh38				released	s3://encode-public/2017/09/18/bf8814c0-b02d-4734-900b-f3d7bb4a0891/ENCFF782WKY.bigWig	low read depth			
ENCFF841YVT	bigWig	read-depth normalized signal	ENCSR311LLZ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF523OSH	581182704	ENCODE Processing Pipeline	81b947acc8476897b8caf7499218ceb5		https://www.encodeproject.org/files/ENCFF841YVT/@@download/ENCFF841YVT.bigWig	hg19				released	s3://encode-public/2017/09/19/d63fc842-fa26-46b9-9feb-0abfd024229a/ENCFF841YVT.bigWig	low read depth			
ENCFF000SVP	bigWig	base overlap signal	ENCSR000EKQ	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA		see document	see document		False	2012-08-28	ENCODE												1942584427	Gregory Crawford, Duke	bbb190a82608e05864bfa962fbd0043f		https://www.encodeproject.org/files/ENCFF000SVP/@@download/ENCFF000SVP.bigWig	hg19				archived	s3://encode-public/2011/01/11/f39108c5-3113-47e0-b1e8-64703b0578cc/ENCFF000SVP.bigWig	mixed read lengths, low spot score	missing derived_from		
ENCFF000SVU	bigWig	signal	ENCSR000EKQ	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA		see document	see document		False	2012-08-28	ENCODE												3155016221	Gregory Crawford, Duke	3d4076ea0a75067afa2b93e94e84f5c9		https://www.encodeproject.org/files/ENCFF000SVU/@@download/ENCFF000SVU.bigWig	hg19				archived	s3://encode-public/2011/01/11/29e35741-e4f1-4370-9bed-723868af2591/ENCFF000SVU.bigWig	mixed read lengths, low spot score	missing derived_from		
ENCFF708UIS	bigWig	read-depth normalized signal	ENCSR000EKQ	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA		see document	see document		False	2012-08-28	ENCODE				1							ENCFF335TCS	809349008	ENCODE Processing Pipeline	faecde6abedcd029728f7fbcaa849d2f		https://www.encodeproject.org/files/ENCFF708UIS/@@download/ENCFF708UIS.bigWig	GRCh38				released	s3://encode-public/2017/10/05/a80607fe-8118-4fb9-9600-4836a0282009/ENCFF708UIS.bigWig	mixed read lengths, low spot score			
ENCFF113ZZB	bigWig	read-depth normalized signal	ENCSR000EKQ	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA		see document	see document		False	2012-08-28	ENCODE				1							ENCFF420RVK	807730774	ENCODE Processing Pipeline	2ae3f8b797799844f2aa0734fdddae97		https://www.encodeproject.org/files/ENCFF113ZZB/@@download/ENCFF113ZZB.bigWig	hg19				released	s3://encode-public/2017/10/06/8b27ac90-b74e-47b1-8b54-92f99079ef6e/ENCFF113ZZB.bigWig	mixed read lengths, low spot score			
ENCFF072UOA	bigWig	read-depth normalized signal	ENCSR788SOI	DNase-seq	UBERON:0002240	spinal cord	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF076CAH	607813566	ENCODE Processing Pipeline	02a036c806f2ab40f1e8ba751fc103d0		https://www.encodeproject.org/files/ENCFF072UOA/@@download/ENCFF072UOA.bigWig	GRCh38				released	s3://encode-public/2017/09/18/19b7ca9f-147b-44ea-823d-8cd7ce5d8c82/ENCFF072UOA.bigWig	low spot score, low read depth			
ENCFF361DNV	bigWig	read-depth normalized signal	ENCSR788SOI	DNase-seq	UBERON:0002240	spinal cord	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF645ZIJ	601965546	ENCODE Processing Pipeline	dce3160c529e6b5385e4ea74a5113c1d		https://www.encodeproject.org/files/ENCFF361DNV/@@download/ENCFF361DNV.bigWig	hg19				released	s3://encode-public/2017/09/19/39267b41-5410-40cc-8e05-d1be7bd026d0/ENCFF361DNV.bigWig	low spot score, low read depth			
ENCFF389EEG	bigWig	read-depth normalized signal	ENCSR565EBN	DNase-seq	UBERON:0002108	small intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF038JSA	593003542	ENCODE Processing Pipeline	f92c059f9fcfce530c7a62a7b406d481		https://www.encodeproject.org/files/ENCFF389EEG/@@download/ENCFF389EEG.bigWig	GRCh38				released	s3://encode-public/2017/09/18/0af027f2-38e0-4040-a15d-485d9e977b61/ENCFF389EEG.bigWig	low read depth			
ENCFF098LYL	bigWig	read-depth normalized signal	ENCSR565EBN	DNase-seq	UBERON:0002108	small intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF859MLZ	587045294	ENCODE Processing Pipeline	7ca3756f7c136e3bba68ace118531829		https://www.encodeproject.org/files/ENCFF098LYL/@@download/ENCFF098LYL.bigWig	hg19				released	s3://encode-public/2017/09/19/00772eb2-6405-4917-bc97-dc4f04b16cf9/ENCFF098LYL.bigWig	low read depth			
ENCFF064YHT	bigWig	read-depth normalized signal	ENCSR305UJX	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF837QAV	609776015	ENCODE Processing Pipeline	3c1d69926802c75fb16de14ea9dae4a3		https://www.encodeproject.org/files/ENCFF064YHT/@@download/ENCFF064YHT.bigWig	GRCh38				released	s3://encode-public/2017/09/18/2962f41f-194f-4b40-a47f-52b41d15bca0/ENCFF064YHT.bigWig	low spot score, low read depth			
ENCFF911RCG	bigWig	read-depth normalized signal	ENCSR305UJX	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF094UST	606094861	ENCODE Processing Pipeline	a0ec22472c9b64e83ab5714c63d296e9		https://www.encodeproject.org/files/ENCFF911RCG/@@download/ENCFF911RCG.bigWig	hg19				released	s3://encode-public/2017/09/19/ce954d19-d862-4f3e-aa7e-14c9c11c21b9/ENCFF911RCG.bigWig	low spot score, low read depth			
ENCFF689ZKP	bigWig	read-depth normalized signal	ENCSR962EAP	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF483PTN	613613792	ENCODE Processing Pipeline	486a9cadd176d143a9cf767f8aee0ba6		https://www.encodeproject.org/files/ENCFF689ZKP/@@download/ENCFF689ZKP.bigWig	GRCh38				released	s3://encode-public/2017/09/18/1c9438e7-dfb7-4a0a-8697-ffdbcdb1035f/ENCFF689ZKP.bigWig	low spot score, low read depth			
ENCFF942AMY	bigWig	read-depth normalized signal	ENCSR962EAP	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF224XWI	620774258	ENCODE Processing Pipeline	ee8ef598514857fd64ecba361d6ebcbd		https://www.encodeproject.org/files/ENCFF942AMY/@@download/ENCFF942AMY.bigWig	hg19				released	s3://encode-public/2017/09/19/a14fa527-c69a-4c08-8ae9-64e684da1b28/ENCFF942AMY.bigWig	low spot score, low read depth			
ENCFF192KLJ	bigWig	read-depth normalized signal	ENCSR082JCE	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF919CBA	577253610	ENCODE Processing Pipeline	f211d994beb1823a78447d0892822c69		https://www.encodeproject.org/files/ENCFF192KLJ/@@download/ENCFF192KLJ.bigWig	GRCh38				released	s3://encode-public/2017/09/18/76501960-66e2-4237-8e9b-0757912a7448/ENCFF192KLJ.bigWig	low read depth			
ENCFF621WCL	bigWig	read-depth normalized signal	ENCSR082JCE	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF101KIG	576843855	ENCODE Processing Pipeline	9e462b91fcb69e1bb38ddf78b3ed4eb0		https://www.encodeproject.org/files/ENCFF621WCL/@@download/ENCFF621WCL.bigWig	hg19				released	s3://encode-public/2017/09/19/be2704c3-3041-4e98-abae-d8c984471dd7/ENCFF621WCL.bigWig	low read depth			
ENCFF973KXU	bigWig	read-depth normalized signal	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF730FJF	639580492	ENCODE Processing Pipeline	3167f3e91efb5ce176e53ed3283aa34a		https://www.encodeproject.org/files/ENCFF973KXU/@@download/ENCFF973KXU.bigWig	GRCh38				released	s3://encode-public/2017/09/18/aedd567c-8625-4f44-9739-24a5be586817/ENCFF973KXU.bigWig				
ENCFF588DHA	bigWig	read-depth normalized signal	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF936FGG	628546232	ENCODE Processing Pipeline	00311997bccde51276f7eb07bd561f79		https://www.encodeproject.org/files/ENCFF588DHA/@@download/ENCFF588DHA.bigWig	hg19				released	s3://encode-public/2017/09/19/d6e2de9f-d56e-44b6-a413-1baf496c0266/ENCFF588DHA.bigWig				
